book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre
84119,https://www.goodreads.com/book/show/84119.The_Horse_and_His_Boy,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,3.91,"307,804",1954,3463,fiction
5308,https://www.goodreads.com/book/show/5308.The_Pearl,The Pearl (Paperback),John Steinbeck,3.50,"202,206",1947,3460,fiction
7332,https://www.goodreads.com/book/show/7332.The_Silmarillion,The Silmarillion (Hardcover),J.R.R. Tolkien,3.94,"242,414",1977,3458,fiction
14836,https://www.goodreads.com/book/show/14836.Midnight_s_Children,Midnight's Children (Paperback),Salman Rushdie,3.98,"110,660",1981,3456,fiction
20518872-the-three-body-problem,https://www.goodreads.com/book/show/20518872-the-three-body-problem,The Three-Body Problem (Remembrance of Earth’s Past #1),Liu Cixin,4.06,"196,713",2006,3448,fiction
8695,https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,4.20,"254,152",1980,3444,fiction
10614,https://www.goodreads.com/book/show/10614.Misery,Misery (Paperback),Stephen King,4.18,"569,651",1987,3439,fiction
102868,https://www.goodreads.com/book/show/102868.A_Study_in_Scarlet,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,4.14,"372,513",1887,3430,fiction
18122,https://www.goodreads.com/book/show/18122.The_Amber_Spyglass,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,4.08,"331,756",2000,3430,fiction
6101138-wolf-hall,https://www.goodreads.com/book/show/6101138-wolf-hall,Wolf Hall (Thomas Cromwell #1),Hilary Mantel,3.87,"191,026",2009,3427,fiction
8921,https://www.goodreads.com/book/show/8921.The_Hound_of_the_Baskervilles,"The Hound of the Baskervilles (Sherlock Holmes, #5)",Arthur Conan Doyle,4.13,"290,398",1901,3411,fiction
40874325-the-shack,https://www.goodreads.com/book/show/40874325-the-shack,The Shack (Kindle Edition),William Paul Young,3.79,"582,420",2007,3410,fiction
32234,https://www.goodreads.com/book/show/32234.White_Oleander,White Oleander (Paperback),Janet Fitch,3.97,"336,768",1999,3400,fiction
256566,https://www.goodreads.com/book/show/256566.Everything_Is_Illuminated,Everything Is Illuminated (Paperback),Jonathan Safran Foer,3.88,"174,130",2002,3398,fiction
29906980-lincoln-in-the-bardo,https://www.goodreads.com/book/show/29906980-lincoln-in-the-bardo,Lincoln in the Bardo (Hardcover),George Saunders,3.75,"137,000",2017,3396,fiction
77013,https://www.goodreads.com/book/show/77013.As_I_Lay_Dying,As I Lay Dying (Paperback),William Faulkner,3.72,"145,747",1930,3395,fiction
8130077-the-screwtape-letters,https://www.goodreads.com/book/show/8130077-the-screwtape-letters,The Screwtape Letters (Kindle Edition),C.S. Lewis,4.23,"369,616",1942,3393,fiction
7588,https://www.goodreads.com/book/show/7588.A_Portrait_of_the_Artist_as_a_Young_Man,A Portrait of the Artist as a Young Man (Paperback),James Joyce,3.62,"135,805",1916,3372,fiction
78411,https://www.goodreads.com/book/show/78411.The_Bad_Beginning,"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,3.96,"450,996",1999,3365,fiction
1078,https://www.goodreads.com/book/show/1078.The_Good_Earth,"The Good Earth (House of Earth, #1)",Pearl S. Buck,3.99,"233,789",1931,3353,fiction
37903770-norse-mythology,https://www.goodreads.com/book/show/37903770-norse-mythology,Norse Mythology (Paperback),Neil Gaiman,4.08,"261,880",2017,3347,fiction
1371,https://www.goodreads.com/book/show/1371.The_Iliad,The Iliad (Paperback),Homer,3.88,"384,360",-800,3339,fiction
38819868-my-sister-the-serial-killer,https://www.goodreads.com/book/show/38819868-my-sister-the-serial-killer,"My Sister, the Serial Killer (Hardcover)",Oyinkan Braithwaite,3.72,"209,817",2018,3338,fiction
16143347-we-were-liars,https://www.goodreads.com/book/show/16143347-we-were-liars,We Were Liars (Kindle Edition),E. Lockhart,3.79,"702,774",2014,3336,fiction
40180098-the-overstory,https://www.goodreads.com/book/show/40180098-the-overstory,The Overstory (Paperback),Richard Powers,4.11,"109,140",2018,3319,fiction
5113,https://www.goodreads.com/book/show/5113.Franny_and_Zooey,Franny and Zooey (Paperback),J.D. Salinger,3.97,"196,265",1957,3317,fiction
40651883-snow-crash,https://www.goodreads.com/book/show/40651883-snow-crash,Snow Crash (Kindle Edition),Neal Stephenson,4.02,"252,513",1992,3315,fiction
60931,https://www.goodreads.com/book/show/60931.Kindred,Kindred (Paperback),Octavia E. Butler,4.27,"136,045",1979,3312,fiction
89717,https://www.goodreads.com/book/show/89717.The_Haunting_of_Hill_House,The Haunting of Hill House (Paperback),Shirley Jackson,3.83,"204,987",1959,3294,fiction
19089,https://www.goodreads.com/book/show/19089.Middlemarch,Middlemarch (Paperback),George Eliot,3.99,"144,025",1871,3283,fiction
34497,https://www.goodreads.com/book/show/34497.The_Color_of_Magic,"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,3.98,"345,919",1983,3279,fiction
10959,https://www.goodreads.com/book/show/10959.Sophie_s_World,Sophie's World (Paperback),Jostein Gaarder,3.94,"226,739",1991,3278,fiction
9375,https://www.goodreads.com/book/show/9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe,Fried Green Tomatoes at the Whistle Stop Cafe (Hardcover),Fannie Flagg,4.27,"282,131",1987,3277,fiction
29844228-thirteen-reasons-why,https://www.goodreads.com/book/show/29844228-thirteen-reasons-why,Thirteen Reasons Why (Hardcover),Jay Asher,3.88,"852,736",2007,3266,fiction
11012,https://www.goodreads.com/book/show/11012.Dubliners,Dubliners (Paperback),James Joyce,3.85,"132,712",1914,3251,fiction
5148,https://www.goodreads.com/book/show/5148.A_Separate_Peace,A Separate Peace (Paperback),John Knowles,3.59,"200,132",1959,3249,fiction
58696,https://www.goodreads.com/book/show/58696.David_Copperfield,David Copperfield (Paperback),Charles Dickens,4.01,"211,270",1849,3247,fiction
2459785,https://www.goodreads.com/book/show/2459785.In_the_Woods,"In the Woods (Dublin Murder Squad, #1)",Tana French,3.77,"354,447",2007,3244,fiction
472331,https://www.goodreads.com/book/show/472331.Watchmen,Watchmen (Paperback),Alan Moore,4.37,"512,776",1987,3243,fiction
6952,https://www.goodreads.com/book/show/6952.Like_Water_for_Chocolate,Like Water for Chocolate (Paperback),Laura Esquivel,3.95,"338,360",1989,3241,fiction
3590,https://www.goodreads.com/book/show/3590.The_Adventures_of_Sherlock_Holmes,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,4.29,"268,980",1892,3233,fiction
8909,https://www.goodreads.com/book/show/8909.The_War_of_the_Worlds,The War of the Worlds (Paperback),H.G. Wells,3.83,"269,874",1897,3218,fiction
23807,https://www.goodreads.com/book/show/23807.The_Silence_of_the_Lambs,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,4.21,"512,350",1988,3197,fiction
16068905-fangirl,https://www.goodreads.com/book/show/16068905-fangirl,Fangirl (Kindle Edition),Rainbow Rowell,4.00,"659,667",2013,3196,fiction
39280444-speak,https://www.goodreads.com/book/show/39280444-speak,Speak (Hardcover),Laurie Halse Anderson,4.03,"520,845",1999,3195,fiction
256683,https://www.goodreads.com/book/show/256683.City_of_Bones,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,4.08,"1,777,725",2007,3191,fiction
12505,https://www.goodreads.com/book/show/12505.The_Idiot,The Idiot (Paperback),Fyodor Dostoevsky,4.18,"149,681",1869,3190,fiction
40389527-the-woman-in-the-window,https://www.goodreads.com/book/show/40389527-the-woman-in-the-window,The Woman in the Window (Kindle Edition),A.J. Finn,3.95,"602,656",2018,3188,fiction
6469165-what-alice-forgot,https://www.goodreads.com/book/show/6469165-what-alice-forgot,What Alice Forgot (Paperback),Liane Moriarty,4.07,"396,537",2009,3187,fiction
8667848-a-discovery-of-witches,https://www.goodreads.com/book/show/8667848-a-discovery-of-witches,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,4.00,"429,658",2011,3184,fiction
19161852-the-fifth-season,https://www.goodreads.com/book/show/19161852-the-fifth-season,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,4.27,"198,780",2015,3174,fiction
32920226-sing-unburied-sing,https://www.goodreads.com/book/show/32920226-sing-unburied-sing,"Sing, Unburied, Sing (Hardcover)",Jesmyn Ward,4.02,"116,161",2017,3173,fiction
32261,https://www.goodreads.com/book/show/32261.Tess_of_the_D_Urbervilles,Tess of the D'Urbervilles (Paperback),Thomas Hardy,3.81,"253,549",1891,3167,fiction
32283133-origin,https://www.goodreads.com/book/show/32283133-origin,"Origin (Robert Langdon, #5)",Dan Brown,3.87,"287,376",2017,3159,fiction
41880609-on-earth-we-re-briefly-gorgeous,https://www.goodreads.com/book/show/41880609-on-earth-we-re-briefly-gorgeous,On Earth We're Briefly Gorgeous (Hardcover),Ocean Vuong,4.05,"133,860",2019,3143,fiction
39999,https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas,The Boy in the Striped Pajamas (Hardcover),John Boyne,4.15,"621,994",2006,3132,fiction
42270835-the-nickel-boys,https://www.goodreads.com/book/show/42270835-the-nickel-boys,The Nickel Boys (Kindle Edition),Colson Whitehead,4.25,"187,743",2019,3132,fiction
5203,https://www.goodreads.com/book/show/5203.She_s_Come_Undone,She's Come Undone (Mass Market Paperback),Wally Lamb,3.89,"326,707",1992,3131,fiction
1768603,https://www.goodreads.com/book/show/1768603.The_White_Tiger,The White Tiger (Hardcover),Aravind Adiga,3.75,"177,216",2008,3115,fiction
236093,https://www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,3.97,"410,274",1900,3109,fiction
35504431-turtles-all-the-way-down,https://www.goodreads.com/book/show/35504431-turtles-all-the-way-down,Turtles All the Way Down (Hardcover),John Green,3.92,"404,528",2017,3103,fiction
5139,https://www.goodreads.com/book/show/5139.The_Devil_Wears_Prada,"The Devil Wears Prada (The Devil Wears Prada, #1)",Lauren Weisberger,3.77,"820,119",2003,3096,fiction
3950967-the-tales-of-beedle-the-bard,https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard,The Tales of Beedle the Bard (Hogwarts Library),J.K. Rowling,4.04,"451,132",2008,3082,fiction
33124137-pet-sematary,https://www.goodreads.com/book/show/33124137-pet-sematary,Pet Sematary (Kindle Edition),Stephen King,4.02,"476,017",1983,3082,fiction
65641,https://www.goodreads.com/book/show/65641.The_Silver_Chair,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,3.95,"266,543",1953,3081,fiction
7905092-freedom,https://www.goodreads.com/book/show/7905092-freedom,Freedom (Hardcover),Jonathan Franzen,3.76,"159,995",2010,3069,fiction
30688435-exit-west,https://www.goodreads.com/book/show/30688435-exit-west,Exit West (Hardcover),Mohsin Hamid,3.78,"118,148",2017,3065,fiction
29059,https://www.goodreads.com/book/show/29059.Choke,Choke (Paperback),Chuck Palahniuk,3.70,"200,368",2001,3057,fiction
40873273-snow-flower-and-the-secret-fan,https://www.goodreads.com/book/show/40873273-snow-flower-and-the-secret-fan,Snow Flower and the Secret Fan (Kindle Edition),Lisa See,4.07,"356,753",2005,3052,fiction
58345,https://www.goodreads.com/book/show/58345.The_Awakening,The Awakening (Paperback),Kate Chopin,3.66,"181,163",1899,3047,fiction
2744,https://www.goodreads.com/book/show/2744.Anansi_Boys,Anansi Boys (American Gods #2),Neil Gaiman,4.01,"211,688",2005,3042,fiction
7745,https://www.goodreads.com/book/show/7745.Fear_and_Loathing_in_Las_Vegas,Fear and Loathing in Las Vegas (Paperback),Hunter S. Thompson,4.07,"321,797",1971,3041,fiction
92303,https://www.goodreads.com/book/show/92303.The_Importance_of_Being_Earnest,The Importance of Being Earnest (Paperback),Oscar Wilde,4.17,"326,315",1895,3031,fiction
23604559-my-grandmother-asked-me-to-tell-you-she-s-sorry,https://www.goodreads.com/book/show/23604559-my-grandmother-asked-me-to-tell-you-she-s-sorry,My Grandmother Asked Me to Tell You She's Sorry (Hardcover),Fredrik Backman,4.05,"185,828",2013,3022,fiction
11566,https://www.goodreads.com/book/show/11566.The_Green_Mile,The Green Mile (Paperback),Stephen King,4.45,"272,504",1996,3019,fiction
6948436-little-bee,https://www.goodreads.com/book/show/6948436-little-bee,Little Bee (Paperback),Chris Cleave,3.71,"233,848",2008,3001,fiction
17934530-annihilation,https://www.goodreads.com/book/show/17934530-annihilation,Annihilation (Paperback),Jeff VanderMeer,3.73,"176,736",2014,2996,fiction
18423,https://www.goodreads.com/book/show/18423.The_Left_Hand_of_Darkness,"The Left Hand of Darkness (Hainish Cycle, #4)",Ursula K. Le Guin,4.08,"139,768",1969,2989,fiction
46787,https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin,Uncle Tom's Cabin (Paperback),Harriet Beecher Stowe,3.88,"211,157",1852,2979,fiction
28186,https://www.goodreads.com/book/show/28186.The_Sea_of_Monsters,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,4.24,"878,066",2006,2968,fiction
6101718-the-magicians,https://www.goodreads.com/book/show/6101718-the-magicians,"The Magicians (The Magicians, #1)",Lev Grossman,3.53,"253,408",2009,2963,fiction
18749,https://www.goodreads.com/book/show/18749.Half_of_a_Yellow_Sun,Half of a Yellow Sun (Hardcover),Chimamanda Ngozi Adichie,4.30,"129,321",2006,2959,fiction
9118135-state-of-wonder,https://www.goodreads.com/book/show/9118135-state-of-wonder,State of Wonder (Hardcover),Ann Patchett,3.88,"174,448",2011,2957,fiction
84369,https://www.goodreads.com/book/show/84369.The_Last_Battle,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,4.00,"248,153",1956,2955,fiction
693208,https://www.goodreads.com/book/show/693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian,The Absolutely True Diary of a Part-Time Indian (Hardcover),Sherman Alexie,4.07,"247,956",2007,2943,fiction
45046527-american-dirt,https://www.goodreads.com/book/show/45046527-american-dirt,American Dirt (Hardcover),Jeanine Cummins,4.35,"374,730",2020,2933,fiction
30288282-the-immortalists,https://www.goodreads.com/book/show/30288282-the-immortalists,The Immortalists (Hardcover),Chloe  Benjamin,3.71,"176,332",2018,2930,fiction
16631,https://www.goodreads.com/book/show/16631.Steppenwolf,Steppenwolf (Paperback),Hermann Hesse,4.13,"151,134",1927,2929,fiction
19691,https://www.goodreads.com/book/show/19691.The_Hunt_for_Red_October,"The Hunt for Red October (Jack Ryan, #3)",Tom Clancy,4.09,"359,354",1984,2928,fiction
556602,https://www.goodreads.com/book/show/556602.Sarah_s_Key,Sarah's Key (Hardcover),Tatiana de Rosnay,4.16,"448,176",2006,2926,fiction
36336078-call-me-by-your-name,https://www.goodreads.com/book/show/36336078-call-me-by-your-name,"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,4.16,"306,800",2007,2914,fiction
25489025-the-vegetarian,https://www.goodreads.com/book/show/25489025-the-vegetarian,The Vegetarian (Hardcover),Han Kang,3.59,"111,801",2007,2905,fiction
53835,https://www.goodreads.com/book/show/53835.The_Age_of_Innocence,The Age of Innocence (Paperback),Edith Wharton,3.96,"149,617",1920,2899,fiction
68428,https://www.goodreads.com/book/show/68428.The_Final_Empire,"The Final Empire (Mistborn, #1)",Brandon Sanderson,4.44,"480,882",2006,2897,fiction
10365,https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows,Where the Red Fern Grows (Mass Market Paperback),Wilson Rawls,4.08,"368,706",1961,2882,fiction
137791,https://www.goodreads.com/book/show/137791.Divine_Secrets_of_the_Ya_Ya_Sisterhood,Divine Secrets of the Ya-Ya Sisterhood (Paperback),Rebecca Wells,3.84,"535,069",1996,2882,fiction
15818107-orphan-train,https://www.goodreads.com/book/show/15818107-orphan-train,Orphan Train (Paperback),Christina Baker Kline,4.18,"402,839",2013,2880,fiction
40611463-the-clan-of-the-cave-bear,https://www.goodreads.com/book/show/40611463-the-clan-of-the-cave-bear,The Clan of the Cave Bear (Earth's Children #1),Jean M. Auel,4.07,"244,246",1980,2879,fiction
39927096-less,https://www.goodreads.com/book/show/39927096-less,Less (Kindle Edition),Andrew Sean Greer,3.66,"154,601",2017,2875,fiction
350,https://www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land,Stranger in a Strange Land (Paperback),Robert A. Heinlein,3.92,"290,802",1961,2875,fiction
101299,https://www.goodreads.com/book/show/101299.The_Reader,The Reader (Hardcover),Bernhard Schlink,3.77,"184,185",1995,2874,fiction
7061,https://www.goodreads.com/book/show/7061.The_No_1_Ladies_Detective_Agency,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,3.80,"249,117",1998,2872,fiction
41021501-small-great-things,https://www.goodreads.com/book/show/41021501-small-great-things,Small Great Things (Kindle Edition),Jodi Picoult,4.33,"301,603",2016,2868,fiction
38357895-convenience-store-woman,https://www.goodreads.com/book/show/38357895-convenience-store-woman,Convenience Store Woman (Paperback),Sayaka Murata,3.72,"118,250",2016,2865,fiction
40940121-bridge-to-terabithia,https://www.goodreads.com/book/show/40940121-bridge-to-terabithia,Bridge to Terabithia (Kindle Edition),Katherine Paterson,4.01,"489,901",1977,2865,fiction
38357895-convenience-store-woman,https://www.goodreads.com/book/show/38357895-convenience-store-woman,Convenience Store Woman (Paperback),Sayaka Murata,3.72,"118,250",2016,2863,fiction
71728,https://www.goodreads.com/book/show/71728.Jonathan_Livingston_Seagull,Jonathan Livingston Seagull (Paperback),Richard Bach,3.85,"222,204",1970,2847,fiction
33507,https://www.goodreads.com/book/show/33507.Twenty_Thousand_Leagues_Under_the_Sea,Twenty Thousand Leagues Under the Sea (Hardcover),Jules Verne,3.89,"219,949",1870,2844,fiction
15811545-a-tale-for-the-time-being,https://www.goodreads.com/book/show/15811545-a-tale-for-the-time-being,A Tale for the Time Being (Hardcover),Ruth Ozeki,4.00,"97,195",2013,2844,fiction
53152636-mexican-gothic,https://www.goodreads.com/book/show/53152636-mexican-gothic,Mexican Gothic (Hardcover),Silvia Moreno-Garcia,3.69,"193,012",2020,2834,fiction
54479,https://www.goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days,Around the World in Eighty Days (Paperback),Jules Verne,3.94,"205,278",1872,2832,fiction
28881,https://www.goodreads.com/book/show/28881.Lamb,"Lamb: The Gospel According to Biff, Christ's Childhood Pal (Paperback)",Christopher Moore,4.20,"166,561",2002,2819,fiction
12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,4.34,"364,093",2012,2819,fiction
1656001,https://www.goodreads.com/book/show/1656001.The_Host,"The Host (The Host, #1)",Stephenie Meyer,3.85,"953,770",2008,2814,fiction
139253,https://www.goodreads.com/book/show/139253.The_House_on_Mango_Street,The House on Mango Street (Paperback),Sandra Cisneros,3.68,"144,705",1984,2812,fiction
41150487-red-white-royal-blue,https://www.goodreads.com/book/show/41150487-red-white-royal-blue,"Red, White & Royal Blue (Paperback)",Casey McQuiston,4.22,"391,635",2019,2794,fiction
13642,https://www.goodreads.com/book/show/13642.A_Wizard_of_Earthsea,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,3.99,"272,802",1968,2793,fiction
8694,https://www.goodreads.com/book/show/8694.Life_the_Universe_and_Everything,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,4.18,"211,309",1982,2781,fiction
11590,https://www.goodreads.com/book/show/11590._Salem_s_Lot,'Salem's Lot (Paperback),Stephen King,4.04,"370,130",1975,2778,fiction
17250,https://www.goodreads.com/book/show/17250.The_Crucible,The Crucible (Paperback),Arthur  Miller,3.60,"355,195",1953,2777,fiction
28251250-white-noise,https://www.goodreads.com/book/show/28251250-white-noise,White Noise (Paperback),Don DeLillo,3.87,"92,613",1985,2764,fiction
166997,https://www.goodreads.com/book/show/166997.Stoner,Stoner (Paperback),John  Williams,4.29,"121,400",1965,2758,fiction
7869,https://www.goodreads.com/book/show/7869.The_Bourne_Identity,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,4.04,"421,427",1980,2758,fiction
13227454-the-unlikely-pilgrimage-of-harold-fry,https://www.goodreads.com/book/show/13227454-the-unlikely-pilgrimage-of-harold-fry,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",Rachel Joyce,3.91,"162,392",2012,2754,fiction
11334,https://www.goodreads.com/book/show/11334.Song_of_Solomon,Song of Solomon (Paperback),Toni Morrison,4.10,"94,745",1977,2749,fiction
228665,https://www.goodreads.com/book/show/228665.The_Eye_of_the_World,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,4.17,"441,204",1990,2746,fiction
26893819-the-girls,https://www.goodreads.com/book/show/26893819-the-girls,The Girls (Hardcover),Emma Cline,3.49,"178,963",2016,2746,fiction
374233,https://www.goodreads.com/book/show/374233.If_on_a_Winter_s_Night_a_Traveler,If on a Winter's Night a Traveler (Paperback),Italo Calvino,4.04,"81,953",1979,2744,fiction
41804,https://www.goodreads.com/book/show/41804.I_Robot,"I, Robot (Robot, #0.1)",Isaac Asimov,4.21,"302,426",1950,2740,fiction
33597976-the-snow-child,https://www.goodreads.com/book/show/33597976-the-snow-child,The Snow Child (Kindle Edition),Eowyn Ivey,3.97,"131,676",2012,2739,fiction
30868,https://www.goodreads.com/book/show/30868.The_Bean_Trees,"The Bean Trees (Greer Family, #1)",Barbara Kingsolver,3.98,"140,360",1988,2739,fiction
5358,https://www.goodreads.com/book/show/5358.The_Firm,The Firm (Paperback),Robin Waterfield,4.03,"598,842",1991,2734,fiction
77142,https://www.goodreads.com/book/show/77142.Snow_Falling_on_Cedars,Snow Falling on Cedars (Paperback),David Guterson,3.85,"177,777",1994,2731,fiction
13,https://www.goodreads.com/book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,4.35,"307,294",1996,2731,fiction
6280118-one-day,https://www.goodreads.com/book/show/6280118-one-day,One Day (Hardcover),David Nicholls,3.80,"306,573",2009,2727,fiction
27003,https://www.goodreads.com/book/show/27003.The_Eyre_Affair,"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,3.86,"138,432",2001,2723,fiction
80660,https://www.goodreads.com/book/show/80660.We_Need_to_Talk_About_Kevin,We Need to Talk About Kevin (Paperback),Lionel Shriver,4.04,"188,236",2003,2723,fiction
41081373-girl-woman-other,https://www.goodreads.com/book/show/41081373-girl-woman-other,"Girl, Woman, Other (Hardcover)",Bernardine Evaristo,4.36,"152,565",2019,2720,fiction
37380,https://www.goodreads.com/book/show/37380.The_Heart_Is_a_Lonely_Hunter,The Heart Is a Lonely Hunter (Paperback),Carson McCullers,3.98,"98,261",1940,2720,fiction
52397,https://www.goodreads.com/book/show/52397.Parable_of_the_Sower,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,4.18,"99,451",1993,2718,fiction
36337550-the-7-deaths-of-evelyn-hardcastle,https://www.goodreads.com/book/show/36337550-the-7-deaths-of-evelyn-hardcastle,The 7½ Deaths of Evelyn Hardcastle (Hardcover),Stuart Turton,3.88,"205,538",2018,2706,fiction
561456,https://www.goodreads.com/book/show/561456.The_Titan_s_Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,4.34,"804,330",2007,2702,fiction
3867,https://www.goodreads.com/book/show/3867.The_History_of_Love,The History of Love (Paperback),Nicole Krauss,3.91,"130,137",2005,2699,fiction
1622,https://www.goodreads.com/book/show/1622.A_Midsummer_Night_s_Dream,A Midsummer Night's Dream (Paperback),William Shakespeare,3.95,"476,854",1595,2698,fiction
32148570-before-we-were-yours,https://www.goodreads.com/book/show/32148570-before-we-were-yours,Before We Were Yours (Hardcover),Lisa Wingate,4.37,"464,150",2017,2684,fiction
10054335-rules-of-civility,https://www.goodreads.com/book/show/10054335-rules-of-civility,Rules of Civility (Hardcover),Amor Towles,4.04,"175,318",2011,2684,fiction
10374,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World,Hard-Boiled Wonderland and the End of the World (Paperback),Haruki Murakami,4.14,"114,984",1985,2682,fiction
7354,https://www.goodreads.com/book/show/7354.The_Shipping_News,The Shipping News (Paperback),Annie Proulx,3.87,"135,595",1993,2678,fiction
370493,https://www.goodreads.com/book/show/370493.The_Giving_Tree,The Giving Tree (Hardcover),Shel Silverstein,4.37,"988,618",1964,2676,fiction
39280445-nine-perfect-strangers,https://www.goodreads.com/book/show/39280445-nine-perfect-strangers,Nine Perfect Strangers (Hardcover),Liane Moriarty,3.53,"323,396",2018,2676,fiction
76778,https://www.goodreads.com/book/show/76778.The_Martian_Chronicles,The Martian Chronicles (Paperback),Ray Bradbury,4.15,"230,350",1950,2668,fiction
3407877-the-forgotten-garden,https://www.goodreads.com/book/show/3407877-the-forgotten-garden,The Forgotten Garden (Paperback),Kate Morton,4.12,"208,858",2008,2652,fiction
17150,https://www.goodreads.com/book/show/17150.My_ntonia,"My Ántonia (Great Plains Trilogy, #3)",Willa Cather,3.81,"126,399",1918,2651,fiction
4687,https://www.goodreads.com/book/show/4687.The_Cider_House_Rules,The Cider House Rules (Hardcover),John Irving,4.14,"169,159",1985,2651,fiction
10032672-the-language-of-flowers,https://www.goodreads.com/book/show/10032672-the-language-of-flowers,The Language of Flowers (Hardcover),Vanessa Diffenbaugh,4.08,"203,467",2011,2641,fiction
72579,https://www.goodreads.com/book/show/72579.Alias_Grace,Alias Grace (Hardcover),Margaret Atwood,4.03,"127,219",1996,2641,fiction
32499,https://www.goodreads.com/book/show/32499.The_Pelican_Brief,The Pelican Brief (Paperback),John Grisham,4.02,"404,830",1992,2628,fiction
51933429-the-guest-list,https://www.goodreads.com/book/show/51933429-the-guest-list,The Guest List (Hardcover),Lucy Foley,3.85,"454,751",2020,2613,fiction
469571,https://www.goodreads.com/book/show/469571.All_the_Pretty_Horses,"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,4.00,"100,444",1992,2603,fiction
11899,https://www.goodreads.com/book/show/11899.The_Hours,The Hours (Paperback),Michael Cunningham,3.94,"129,923",1998,2593,fiction
28214365-commonwealth,https://www.goodreads.com/book/show/28214365-commonwealth,Commonwealth (Hardcover),Ann Patchett,3.82,"154,752",2016,2589,fiction
378,https://www.goodreads.com/book/show/378.The_Phantom_Tollbooth,The Phantom Tollbooth (Paperback),Norton Juster,4.16,"271,468",1961,2589,fiction
44279110-my-year-of-rest-and-relaxation,https://www.goodreads.com/book/show/44279110-my-year-of-rest-and-relaxation,My Year of Rest and Relaxation (Paperback),Ottessa Moshfegh,3.70,"130,023",2018,2582,fiction
28877,https://www.goodreads.com/book/show/28877.Red_Dragon,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,4.03,"306,580",1981,2581,fiction
34928122-artemis,https://www.goodreads.com/book/show/34928122-artemis,Artemis (Hardcover),Andy Weir,3.67,"206,212",2017,2580,fiction
10920,https://www.goodreads.com/book/show/10920.Cold_Mountain,Cold Mountain (Paperback),Charles Frazier,3.87,"231,626",1997,2580,fiction
2120932,https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,4.39,"852,413",2008,2573,fiction
18079776-the-invention-of-wings,https://www.goodreads.com/book/show/18079776-the-invention-of-wings,The Invention of Wings (Hardcover),Sue Monk Kidd,4.23,"288,605",2014,2570,fiction
