book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre
1848444,https://www.goodreads.com/book/show/1848444.A_Scandal_in_Bohemia,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)",Ronald  Holt,4.22,"84,283",1891,191,crime
26109394-fool-me-once,https://www.goodreads.com/book/show/26109394-fool-me-once,Fool Me Once (Hardcover),Harlan Coben,3.94,"84,956",2016,191,crime
16171291-the-silent-wife,https://www.goodreads.com/book/show/16171291-the-silent-wife,The Silent Wife (Paperback),A.S.A. Harrison,3.32,"107,968",2013,191,crime
16325,https://www.goodreads.com/book/show/16325.Partners_in_Crime,"Partners in Crime (Tommy & Tuppence, #2)",Agatha Christie,3.78,"15,718",1929,191,crime
2292384,https://www.goodreads.com/book/show/2292384.Fearless_Fourteen,"Fearless Fourteen (Stephanie Plum, #14)",Janet Evanovich,4.03,"88,672",2008,191,crime
37100,https://www.goodreads.com/book/show/37100.Devil_in_a_Blue_Dress,"Devil in a Blue Dress (Easy Rawlins, #1)",Walter Mosley,3.89,"24,300",1990,190,crime
17899384-saints-of-the-shadow-bible,https://www.goodreads.com/book/show/17899384-saints-of-the-shadow-bible,"Saints of the Shadow Bible (Inspector Rebus, #19)",Ian Rankin,4.13,"11,534",2013,190,crime
43928,https://www.goodreads.com/book/show/43928.Deal_Breaker,"Deal Breaker (Myron Bolitar, #1)",Harlan Coben,3.96,"50,427",1995,190,crime
243705,https://www.goodreads.com/book/show/243705.The_Collector,The Collector (Paperback),John Fowles,3.99,"65,431",1963,190,crime
36534574-lies-sleeping,https://www.goodreads.com/book/show/36534574-lies-sleeping,"Lies Sleeping (Rivers of London, #7)",Ben Aaronovitch,4.25,"20,028",2018,189,crime
109901,https://www.goodreads.com/book/show/109901.The_Cold_Dish,"The Cold Dish (Walt Longmire, #1)",Craig Johnson,4.10,"36,670",2004,189,crime
8755555-the-troubled-man,https://www.goodreads.com/book/show/8755555-the-troubled-man,"The Troubled Man (Kurt Wallander, #10)",Henning Mankell,3.97,"18,475",2009,189,crime
5354,https://www.goodreads.com/book/show/5354.The_Brethren,The Brethren (Paperback),John Grisham,3.75,"90,549",2000,189,crime
142545,https://www.goodreads.com/book/show/142545.The_Stone_Monkey,"The Stone Monkey (Lincoln Rhyme, #4)",Jeffery Deaver,3.96,"19,098",2002,189,crime
16356,https://www.goodreads.com/book/show/16356.The_Mysterious_Mr_Quin,The Mysterious Mr. Quin (Harley Quin),Agatha Christie,3.72,"12,332",1930,188,crime
2494204,https://www.goodreads.com/book/show/2494204.Salvation_in_Death,"Salvation in Death (In Death, #27)",J.D. Robb,4.29,"22,340",2008,188,crime
1158706,https://www.goodreads.com/book/show/1158706.Strangers_in_Death,"Strangers in Death (In Death, #26)",J.D. Robb,4.30,"24,176",2008,188,crime
452094,https://www.goodreads.com/book/show/452094.Creation_in_Death,"Creation in Death (In Death, #25)",J.D. Robb,4.38,"24,394",2007,188,crime
102139,https://www.goodreads.com/book/show/102139.Gallows_View,"Gallows View (Inspector Banks, #1)",Peter Robinson,3.78,"14,047",1987,188,crime
7933437-the-confession,https://www.goodreads.com/book/show/7933437-the-confession,The Confession (Hardcover),John Grisham,3.87,"64,074",2010,186,crime
3492020-promises-in-death,https://www.goodreads.com/book/show/3492020-promises-in-death,"Promises in Death (In Death, #28)",J.D. Robb,4.40,"33,766",2009,186,crime
35887251-pieces-of-her,https://www.goodreads.com/book/show/35887251-pieces-of-her,Pieces of Her (ebook),Karin Slaughter,3.83,"60,914",2018,185,crime
24611980-the-hanging-girl,https://www.goodreads.com/book/show/24611980-the-hanging-girl,"The Hanging Girl (Department Q, #6)",Jussi Adler-Olsen,3.88,"14,078",2015,185,crime
3613997-the-associate,https://www.goodreads.com/book/show/3613997-the-associate,The Associate (Hardcover),John Grisham,3.68,"65,452",2009,185,crime
156427,https://www.goodreads.com/book/show/156427.Psycho,Psycho (Psycho #1),Robert Bloch,4.10,"60,050",1959,185,crime
2230284,https://www.goodreads.com/book/show/2230284.The_Broken_Window,"The Broken Window (Lincoln Rhyme, #8)",Jeffery Deaver,4.08,"19,082",2008,184,crime
20193924-mind-s-eye,https://www.goodreads.com/book/show/20193924-mind-s-eye,Mind's Eye (Inspector Van Veeteren #1),Håkan Nesser,3.60,"10,647",1993,184,crime
169211,https://www.goodreads.com/book/show/169211.F_is_for_Fugitive,"F is for Fugitive (Kinsey Millhone, #6)",Sue Grafton,3.93,"34,809",1989,184,crime
102857,https://www.goodreads.com/book/show/102857.Born_in_Death,"Born in Death (In Death, #23)",J.D. Robb,4.36,"26,117",2006,184,crime
25067569-snowblind,https://www.goodreads.com/book/show/25067569-snowblind,Snowblind (Dark Iceland #1),Ragnar Jónasson,3.56,"14,678",2010,183,crime
35687802-snap,https://www.goodreads.com/book/show/35687802-snap,Snap (Kindle Edition),Belinda Bauer,3.78,"19,158",2018,183,crime
31626329-the-furthest-station,https://www.goodreads.com/book/show/31626329-the-furthest-station,"The Furthest Station (Rivers of London, #5.5)",Ben Aaronovitch,4.10,"14,359",2017,183,crime
1328721,https://www.goodreads.com/book/show/1328721.Written_in_Bone,"Written in Bone (David Hunter, #2)",Simon Beckett,4.15,"13,844",2007,182,crime
10680329-a-trick-of-the-light,https://www.goodreads.com/book/show/10680329-a-trick-of-the-light,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",Louise Penny,4.28,"57,043",2011,182,crime
97569,https://www.goodreads.com/book/show/97569.The_Crow_Trap,"The Crow Trap (Vera Stanhope, #1)",Ann Cleeves,3.86,"15,854",1999,182,crime
8008928-savages,https://www.goodreads.com/book/show/8008928-savages,Savages (Savages #2),Don Winslow,3.85,"17,206",2010,182,crime
7685763-indulgence-in-death,https://www.goodreads.com/book/show/7685763-indulgence-in-death,"Indulgence in Death (In Death, #31)",J.D. Robb,4.35,"24,944",2010,182,crime
35120549-i-am-not-a-serial-killer,https://www.goodreads.com/book/show/35120549-i-am-not-a-serial-killer,"I Am Not a Serial Killer (John Cleaver, #1)",Dan Wells,3.80,"35,438",2009,182,crime
46614,https://www.goodreads.com/book/show/46614.The_Distant_Echo,"The Distant Echo (Inspector Karen Pirie, #1)",Val McDermid,3.97,"16,064",2003,182,crime
1613280,https://www.goodreads.com/book/show/1613280.Last_Rituals,"Last Rituals (Þóra Guðmundsdóttir, #1)",Yrsa Sigurðardóttir,3.59,"9,533",2005,182,crime
39796904-my-lovely-wife,https://www.goodreads.com/book/show/39796904-my-lovely-wife,My Lovely Wife (Hardcover),Samantha  Downing,3.87,"94,206",2019,181,crime
44153387-the-feather-thief,https://www.goodreads.com/book/show/44153387-the-feather-thief,The Feather Thief (Paperback),Kirk Wallace Johnson,4.02,"19,749",2018,181,crime
28962895-iq,https://www.goodreads.com/book/show/28962895-iq,"IQ (IQ, #1)",Joe Ide,3.82,"20,368",2016,181,crime
17333223-the-goldfinch,https://www.goodreads.com/book/show/17333223-the-goldfinch,The Goldfinch (Hardcover),Donna Tartt,3.92,"798,899",2013,181,crime
365307,https://www.goodreads.com/book/show/365307.An_Unsuitable_Job_for_a_Woman,"An Unsuitable Job for a Woman (Cordelia Gray, #1)",P.D. James,3.83,"19,375",1972,181,crime
64860,https://www.goodreads.com/book/show/64860.E_is_for_Evidence,"E is for Evidence (Kinsey Millhone, #5)",Sue Grafton,3.91,"34,791",1988,181,crime
139176,https://www.goodreads.com/book/show/139176.The_Quiche_of_Death,"The Quiche of Death (Agatha Raisin, #1)",M.C. Beaton,3.74,"26,616",1992,181,crime
56842,https://www.goodreads.com/book/show/56842.Fatherland,Fatherland (Paperback),Robert   Harris,3.98,"45,077",1991,181,crime
34121119-camino-island,https://www.goodreads.com/book/show/34121119-camino-island,Camino Island (Camino Island #1),John Grisham,3.76,"114,985",2017,180,crime
498405,https://www.goodreads.com/book/show/498405.Voices,Voices (Inspector Erlendur #5),Arnaldur Indriðason,3.87,"12,492",2002,180,crime
20342617-just-mercy,https://www.goodreads.com/book/show/20342617-just-mercy,Just Mercy: A Story of Justice and Redemption (Hardcover),Bryan Stevenson,4.58,"188,165",2014,180,crime
12959045-my-friend-dahmer,https://www.goodreads.com/book/show/12959045-my-friend-dahmer,My Friend Dahmer (Paperback),Derf Backderf,3.93,"26,341",2012,180,crime
40792913-altered-carbon,https://www.goodreads.com/book/show/40792913-altered-carbon,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,4.04,"96,512",2002,180,crime
13151,https://www.goodreads.com/book/show/13151.London_Bridges,"London Bridges (Alex Cross, #10)",James Patterson,3.95,"44,899",2004,180,crime
22026,https://www.goodreads.com/book/show/22026.The_Sicilian,The Sicilian (Paperback),Mario Puzo,3.99,"22,294",1984,180,crime
32507,https://www.goodreads.com/book/show/32507.Chasing_the_Dime,Chasing the Dime (Paperback),Michael Connelly,3.96,"33,316",2002,180,crime
138684,https://www.goodreads.com/book/show/138684.Sovereign,"Sovereign (Matthew Shardlake, #3)",C.J. Sansom,4.13,"30,642",2006,180,crime
43834909-long-bright-river,https://www.goodreads.com/book/show/43834909-long-bright-river,Long Bright River (Hardcover),Liz    Moore,4.05,"78,887",2020,179,crime
43263552-the-long-call,https://www.goodreads.com/book/show/43263552-the-long-call,"The Long Call (Two Rivers, #1)",Ann Cleeves,3.97,"21,128",2019,179,crime
38330854-the-perfect-nanny,https://www.goodreads.com/book/show/38330854-the-perfect-nanny,The Perfect Nanny (Paperback),Leïla Slimani,3.40,"86,468",2016,179,crime
7948230-crooked-letter-crooked-letter,https://www.goodreads.com/book/show/7948230-crooked-letter-crooked-letter,"Crooked Letter, Crooked Letter (Hardcover)",Tom Franklin,3.84,"43,208",2010,179,crime
7853757-moonlight-mile,https://www.goodreads.com/book/show/7853757-moonlight-mile,"Moonlight Mile (Kenzie & Gennaro,#6)",Dennis Lehane,3.73,"21,336",2010,179,crime
17802724-the-husband-s-secret,https://www.goodreads.com/book/show/17802724-the-husband-s-secret,The Husband's Secret (Hardcover),Liane Moriarty,3.95,"584,078",2013,178,crime
28077464-night-school,https://www.goodreads.com/book/show/28077464-night-school,Night School (Jack Reacher #21),Lee Child,3.99,"60,926",2016,178,crime
278237,https://www.goodreads.com/book/show/278237.Parker_Pyne_Investigates,Parker Pyne Investigates (Paperback),Agatha Christie,3.76,"16,638",1934,178,crime
5943970-kindred-in-death,https://www.goodreads.com/book/show/5943970-kindred-in-death,"Kindred in Death (In Death, #29)",J.D. Robb,4.35,"22,115",2009,178,crime
93575,https://www.goodreads.com/book/show/93575.Gaudy_Night,"Gaudy Night (Lord Peter Wimsey, #10)",Dorothy L. Sayers,4.19,"28,299",1935,178,crime
82121,https://www.goodreads.com/book/show/82121.The_Friends_of_Eddie_Coyle,The Friends of Eddie Coyle (Paperback),George V. Higgins,4.06,"7,637",1970,178,crime
76909,https://www.goodreads.com/book/show/76909.Last_Bus_to_Woodstock,"Last Bus to Woodstock (Inspector Morse, #1)",Colin Dexter,3.87,"14,067",1975,178,crime
51335759-good-girl-bad-blood,https://www.goodreads.com/book/show/51335759-good-girl-bad-blood,"Good Girl, Bad Blood (A Good Girl's Guide to Murder, #2)",Holly  Jackson,4.39,"48,007",2020,177,crime
33378951-the-midnight-line,https://www.goodreads.com/book/show/33378951-the-midnight-line,"The Midnight Line (Jack Reacher, #22)",Lee Child,4.06,"71,867",2017,177,crime
552887,https://www.goodreads.com/book/show/552887.Double_Cross,"Double Cross (Alex Cross, #13)",James Patterson,4.02,"46,663",2007,177,crime
6574102-heist-society,https://www.goodreads.com/book/show/6574102-heist-society,"Heist Society (Heist Society, #1)",Ally Carter,3.90,"93,775",2010,176,crime
61463,https://www.goodreads.com/book/show/61463.The_Winter_Queen,"The Winter Queen (Erast Fandorin Mysteries, #1)",Boris Akunin,3.89,"11,473",1998,175,crime
19322169-bones-never-lie,https://www.goodreads.com/book/show/19322169-bones-never-lie,"Bones Never Lie (Temperance Brennan, #17)",Kathy Reichs,4.01,"16,614",2014,175,crime
257990,https://www.goodreads.com/book/show/257990.G_is_for_Gumshoe,"G is for Gumshoe (Kinsey Millhone, #7)",Sue Grafton,3.94,"32,674",1990,175,crime
185911,https://www.goodreads.com/book/show/185911.When_the_Bough_Breaks,"When the Bough Breaks (Alex Delaware, #1)",Jonathan Kellerman,4.02,"62,568",1985,175,crime
1232,https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,4.27,"534,456",2001,175,crime
328854,https://www.goodreads.com/book/show/328854.Motherless_Brooklyn,Motherless Brooklyn (Paperback),Jonathan Lethem,3.88,"39,909",1999,175,crime
231585,https://www.goodreads.com/book/show/231585.Small_Sacrifices,Small Sacrifices (Paperback),Ann Rule,4.24,"26,938",1987,174,crime
392297,https://www.goodreads.com/book/show/392297.The_Hard_Goodbye,"The Hard Goodbye (Sin City, #1)",Frank Miller,4.16,"58,512",1991,174,crime
22554261-stalker,https://www.goodreads.com/book/show/22554261-stalker,"Stalker (Joona Linna, #5)",Lars Kepler,4.12,"17,404",2014,174,crime
204276,https://www.goodreads.com/book/show/204276.Split_Second,"Split Second (Sean King & Michelle Maxwell, #1)",David Baldacci,4.02,"67,015",2003,174,crime
7926242-port-mortuary,https://www.goodreads.com/book/show/7926242-port-mortuary,"Port Mortuary (Kay Scarpetta, #18)",Patricia Cornwell,3.60,"21,440",2010,174,crime
54798175-later,https://www.goodreads.com/book/show/54798175-later,Later (Kindle Edition),Stephen King,4.03,"71,500",2021,173,crime
43822820-the-family-upstairs,https://www.goodreads.com/book/show/43822820-the-family-upstairs,"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,3.96,"222,595",2019,173,crime
43107933-big-sky,https://www.goodreads.com/book/show/43107933-big-sky,"Big Sky (Jackson Brodie, #5)",Kate Atkinson,3.92,"24,683",2019,173,crime
6542645-fantasy-in-death,https://www.goodreads.com/book/show/6542645-fantasy-in-death,"Fantasy in Death (In Death, #30)",J.D. Robb,4.26,"23,418",2010,173,crime
462033,https://www.goodreads.com/book/show/462033.Maisie_Dobbs,"Maisie Dobbs (Maisie Dobbs, #1)",Jacqueline Winspear,3.91,"96,959",2003,173,crime
246225,https://www.goodreads.com/book/show/246225.Strong_Poison,"Strong Poison (Lord Peter Wimsey, #5)",Dorothy L. Sayers,4.14,"27,889",1930,173,crime
8344442-the-angel-of-darkness,https://www.goodreads.com/book/show/8344442-the-angel-of-darkness,"The Angel of Darkness (Dr. Laszlo Kreizler, #2)",Caleb Carr,3.99,"29,389",1997,173,crime
10696997-alex,https://www.goodreads.com/book/show/10696997-alex,Alex (Paperback),Pierre Lemaitre,4.08,"14,636",2011,172,crime
23529,https://www.goodreads.com/book/show/23529.From_Hell,From Hell (Paperback),Alan Moore,4.18,"35,824",1999,172,crime
13083008-live-by-night,https://www.goodreads.com/book/show/13083008-live-by-night,"Live by Night (Coughlin, #2)",Dennis Lehane,3.90,"22,642",2012,172,crime
7023554-sizzling-sixteen,https://www.goodreads.com/book/show/7023554-sizzling-sixteen,"Sizzling Sixteen (Stephanie Plum, #16)",Janet Evanovich,3.95,"76,495",2010,172,crime
85211,https://www.goodreads.com/book/show/85211.Pronto,"Pronto (Raylan Givens, #1)",Elmore Leonard,3.77,"9,762",1993,172,crime
15793103-snow-white-must-die,https://www.goodreads.com/book/show/15793103-snow-white-must-die,"Snow White Must Die (Bodenstein & Kirchhoff, #4)",Nele Neuhaus,3.79,"10,646",2010,171,crime
26141649-missing-presumed,https://www.goodreads.com/book/show/26141649-missing-presumed,"Missing, Presumed (DS Manon, #1)",Susie Steiner,3.49,"25,047",2016,171,crime
35458732-close-to-home,https://www.goodreads.com/book/show/35458732-close-to-home,"Close to Home (DI Adam Fawley, #1)",Cara Hunter,4.04,"31,426",2018,171,crime
643974,https://www.goodreads.com/book/show/643974.I_is_for_Innocent,"I is for Innocent (Kinsey Millhone, #9)",Sue Grafton,3.95,"31,228",1992,171,crime
23212667-all-the-missing-girls,https://www.goodreads.com/book/show/23212667-all-the-missing-girls,All the Missing Girls (Kindle Edition),Megan Miranda,3.77,"152,290",2016,170,crime
89165,https://www.goodreads.com/book/show/89165.J_is_for_Judgment,"J is for Judgment (Kinsey Millhone, #10)",Sue Grafton,4.02,"50,858",1993,170,crime
13008754-the-cold-cold-ground,https://www.goodreads.com/book/show/13008754-the-cold-cold-ground,The Cold Cold Ground (Detective Sean Duffy #1),Adrian McKinty,3.92,"10,969",2012,170,crime
820394,https://www.goodreads.com/book/show/820394.The_Interpretation_of_Murder,The Interpretation of Murder (Paperback),Jed Rubenfeld,3.61,"16,529",2006,169,crime
16045144-the-beautiful-mystery,https://www.goodreads.com/book/show/16045144-the-beautiful-mystery,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",Louise Penny,4.17,"58,727",2012,169,crime
20893314-a-brief-history-of-seven-killings,https://www.goodreads.com/book/show/20893314-a-brief-history-of-seven-killings,A Brief History of Seven Killings (Hardcover),Marlon James,3.89,"30,385",2014,169,crime
18114060-missing-you,https://www.goodreads.com/book/show/18114060-missing-you,Missing You (Hardcover),Harlan Coben,3.98,"51,244",2014,169,crime
40067,https://www.goodreads.com/book/show/40067.Thunderstruck,Thunderstruck (Hardcover),Erik Larson,3.75,"44,351",2006,169,crime
13056152-the-yard,https://www.goodreads.com/book/show/13056152-the-yard,"The Yard (Scotland Yard's Murder Squad, #1)",Alex Grecian,3.81,"13,946",2012,169,crime
4961571-whispers-of-the-dead,https://www.goodreads.com/book/show/4961571-whispers-of-the-dead,"Whispers of the Dead (David Hunter, #3)",Simon Beckett,4.10,"10,787",2010,169,crime
91476,https://www.goodreads.com/book/show/91476.Grave_Peril,"Grave Peril (The Dresden Files, #3)",Jim Butcher,4.13,"153,811",2001,169,crime
45300567-the-maidens,https://www.goodreads.com/book/show/45300567-the-maidens,The Maidens (Hardcover),Alex Michaelides,3.64,"102,785",2021,168,crime
33952851-macbeth,https://www.goodreads.com/book/show/33952851-macbeth,Macbeth (Hogarth Shakespeare),Jo Nesbø,3.43,"13,784",2018,168,crime
2177236,https://www.goodreads.com/book/show/2177236.Hold_Tight,Hold Tight (Hardcover),Harlan Coben,3.95,"46,783",2008,168,crime
13252406-delusion-in-death,https://www.goodreads.com/book/show/13252406-delusion-in-death,"Delusion in Death (In Death, #35)",J.D. Robb,4.32,"24,270",2012,168,crime
3281831-the-pyramid,https://www.goodreads.com/book/show/3281831-the-pyramid,"The Pyramid: And Four Other Kurt Wallander Mysteries (Kurt Wallander, #9)",Henning Mankell,3.86,"11,518",1999,167,crime
39793,https://www.goodreads.com/book/show/39793.Before_the_Frost,Before the Frost (Linda Wallander #1),Henning Mankell,3.85,"11,778",2002,167,crime
39507318-the-library-book,https://www.goodreads.com/book/show/39507318-the-library-book,The Library Book (Hardcover),Susan Orlean,3.88,"99,902",2018,166,crime
22398231-lejont-mjaren,https://www.goodreads.com/book/show/22398231-lejont-mjaren,"Lejontämjaren (Patrik Hedström, #9)",Camilla Läckberg,3.95,"12,435",2014,166,crime
29875918-six-four,https://www.goodreads.com/book/show/29875918-six-four,Six Four (Hardcover),Hideo Yokoyama,3.46,"7,953",2012,166,crime
20613611-malice,https://www.goodreads.com/book/show/20613611-malice,"Malice (Detective Kaga, #1)",Keigo Higashino,4.00,"15,286",1996,166,crime
17167084-how-the-light-gets-in,https://www.goodreads.com/book/show/17167084-how-the-light-gets-in,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",Louise Penny,4.42,"64,886",2013,166,crime
6596845-blacklands,https://www.goodreads.com/book/show/6596845-blacklands,Blacklands (Exmoor Trilogy #1),Belinda Bauer,3.71,"8,092",2009,166,crime
44654627-one-of-us-is-next,https://www.goodreads.com/book/show/44654627-one-of-us-is-next,"One of Us Is Next (One of Us Is Lying, #2)",Karen M. McManus,4.01,"101,125",2020,165,crime
9436746-10th-anniversary,https://www.goodreads.com/book/show/9436746-10th-anniversary,"10th Anniversary (Women's Murder Club, #10)",James Patterson,4.09,"45,285",2011,165,crime
830502,https://www.goodreads.com/book/show/830502.It,It (Paperback),Stephen King,4.24,"908,739",1986,165,crime
7203669-galveston,https://www.goodreads.com/book/show/7203669-galveston,Galveston (Hardcover),Nic Pizzolatto,3.72,"13,393",2010,165,crime
91487,https://www.goodreads.com/book/show/91487.A_Place_of_Execution,A Place of Execution (Paperback),Val McDermid,4.10,"16,726",1999,165,crime
30007,https://www.goodreads.com/book/show/30007.The_Glass_Key,The Glass Key (Paperback),Dashiell Hammett,3.94,"11,454",1931,165,crime
240910,https://www.goodreads.com/book/show/240910.Rum_Punch,Rum Punch (Paperback),Elmore Leonard,3.91,"9,679",1992,165,crime
40605488-bluebird-bluebird,https://www.goodreads.com/book/show/40605488-bluebird-bluebird,"Bluebird, Bluebird (Highway 59, #1)",Attica Locke,3.86,"18,149",2017,164,crime
22571540-the-stranger,https://www.goodreads.com/book/show/22571540-the-stranger,The Stranger (Hardcover),Harlan Coben,3.88,"77,059",2015,164,crime
40718205-the-dinner,https://www.goodreads.com/book/show/40718205-the-dinner,The Dinner (Kindle Edition),Herman Koch,3.25,"144,673",2009,164,crime
8741,https://www.goodreads.com/book/show/8741.The_Last_Temptation,"The Last Temptation (Tony Hill & Carol Jordan, #3)",Val McDermid,4.00,"7,789",2002,164,crime
472331,https://www.goodreads.com/book/show/472331.Watchmen,Watchmen (Paperback),Alan Moore,4.37,"513,136",1987,164,crime
14866,https://www.goodreads.com/book/show/14866.Nineteen_Minutes,Nineteen Minutes (Hardcover),Jodi Picoult,4.12,"321,525",2007,164,crime
192888,https://www.goodreads.com/book/show/192888.Clouds_of_Witness,"Clouds of Witness (Lord Peter Wimsey, #2)",Dorothy L. Sayers,4.00,"19,612",1926,164,crime
42080142-the-turn-of-the-key,https://www.goodreads.com/book/show/42080142-the-turn-of-the-key,The Turn of the Key (Hardcover),Ruth Ware,3.93,"185,732",2019,163,crime
23746004-black-eyed-susans,https://www.goodreads.com/book/show/23746004-black-eyed-susans,Black-Eyed Susans (Hardcover),Julia Heaberlin,3.78,"32,167",2015,163,crime
25179757-even-dogs-in-the-wild,https://www.goodreads.com/book/show/25179757-even-dogs-in-the-wild,"Even Dogs in the Wild (Inspector Rebus, #20)",Ian Rankin,4.19,"11,661",2015,163,crime
1050383,https://www.goodreads.com/book/show/1050383.The_Sleeping_Doll,"The Sleeping Doll (Kathryn Dance, #1)",Jeffery Deaver,3.93,"18,089",2007,163,crime
44184,https://www.goodreads.com/book/show/44184.Monster,Monster (Paperback),Walter Dean Myers,3.73,"68,455",1999,163,crime
18222687-the-outcast-dead,https://www.goodreads.com/book/show/18222687-the-outcast-dead,"The Outcast Dead (Ruth Galloway, #6)",Elly Griffiths,4.13,"15,328",2014,162,crime
15814458-a-dying-fall,https://www.goodreads.com/book/show/15814458-a-dying-fall,"A Dying Fall (Ruth Galloway, #5)",Elly Griffiths,4.04,"16,977",2012,162,crime
8701129-love-you-more,https://www.goodreads.com/book/show/8701129-love-you-more,"Love You More (Tessa Leoni, #1; Detective D.D. Warren, #5)",Lisa Gardner,4.18,"44,564",2011,162,crime
93808,https://www.goodreads.com/book/show/93808.The_Cold_Moon,"The Cold Moon (Lincoln Rhyme, #7)",Jeffery Deaver,4.05,"18,185",2006,162,crime
40796097-the-stranger-diaries,https://www.goodreads.com/book/show/40796097-the-stranger-diaries,"The Stranger Diaries (Harbinder Kaur, #1)",Elly Griffiths,3.91,"25,472",2018,161,crime
34928122-artemis,https://www.goodreads.com/book/show/34928122-artemis,Artemis (Hardcover),Andy Weir,3.67,"206,718",2017,161,crime
29430824-hidden-bodies,https://www.goodreads.com/book/show/29430824-hidden-bodies,"Hidden Bodies (You, #2)",Caroline Kepnes,3.74,"62,071",2016,161,crime
6596542-the-man-from-beijing,https://www.goodreads.com/book/show/6596542-the-man-from-beijing,The Man from Beijing (Hardcover),Henning Mankell,3.56,"17,873",2007,161,crime
102525,https://www.goodreads.com/book/show/102525.H_is_for_Homicide,"H is for Homicide (Kinsey Millhone, #8)",Sue Grafton,3.92,"31,972",1991,161,crime
86643,https://www.goodreads.com/book/show/86643.Mistress_of_the_Art_of_Death,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",Ariana Franklin,3.89,"43,734",2007,161,crime
32523,https://www.goodreads.com/book/show/32523.Hide,"Hide (Detective D.D. Warren, #2)",Lisa Gardner,4.17,"37,168",2007,161,crime
31372,https://www.goodreads.com/book/show/31372.Payment_in_Blood,"Payment in Blood (Inspector Lynley, #2)",Elizabeth  George,4.02,"19,589",1989,161,crime
289169,https://www.goodreads.com/book/show/289169.Quite_Ugly_One_Morning,"Quite Ugly One Morning (Jack Parlabane, #1)",Christopher Brookmyre,3.91,"7,936",1996,161,crime
1680502,https://www.goodreads.com/book/show/1680502.Broken_Skin,"Broken Skin (Logan McRae, #3)",Stuart MacBride,4.17,"7,953",2007,161,crime
94340,https://www.goodreads.com/book/show/94340.The_Cases_That_Haunt_Us,The Cases That Haunt Us (Paperback),John E. Douglas,4.00,"11,951",2000,161,crime
225384,https://www.goodreads.com/book/show/225384.Green_River_Running_Red,"Green River, Running Red (Paperback)",Ann Rule,3.97,"14,867",2004,161,crime
3826,https://www.goodreads.com/book/show/3826.The_Lighthouse,The Lighthouse (Adam Dalgliesh #13),P.D. James,3.85,"18,615",2005,161,crime
55457493-the-man-who-died-twice,https://www.goodreads.com/book/show/55457493-the-man-who-died-twice,"The Man Who Died Twice (Thursday Murder Club, #2)",Richard Osman,4.53,"27,737",2021,160,crime
7039,https://www.goodreads.com/book/show/7039.Tears_of_the_Giraffe,Tears of the Giraffe (No. 1 Ladies' Detective Agency #2),Alexander McCall Smith,3.97,"51,814",2000,160,crime
11057626-red-mist,https://www.goodreads.com/book/show/11057626-red-mist,"Red Mist (Kay Scarpetta, #19)",Patricia Cornwell,3.78,"23,770",2011,160,crime
106312,https://www.goodreads.com/book/show/106312.The_Twelfth_Card,"The Twelfth Card (Lincoln Rhyme, #6)",Jeffery Deaver,3.99,"17,190",2005,160,crime
11732634-smokin-seventeen,https://www.goodreads.com/book/show/11732634-smokin-seventeen,"Smokin' Seventeen (Stephanie Plum, #17)",Janet Evanovich,3.96,"78,388",2011,160,crime
12716613-the-witness,https://www.goodreads.com/book/show/12716613-the-witness,The Witness (Paperback),Nora Roberts,4.22,"71,933",2012,159,crime
39913740-the-sentence-is-death,https://www.goodreads.com/book/show/39913740-the-sentence-is-death,The Sentence is Death (Hawthorne and Horowitz Mystery #2),Anthony Horowitz,3.97,"21,511",2018,159,crime
16009500-dead-water,https://www.goodreads.com/book/show/16009500-dead-water,"Dead Water (Shetland Island, #5)",Ann Cleeves,4.12,"13,494",2013,159,crime
13007638-celebrity-in-death,https://www.goodreads.com/book/show/13007638-celebrity-in-death,"Celebrity in Death (In Death, #34)",J.D. Robb,4.29,"24,595",2012,159,crime
8315872-treachery-in-death,https://www.goodreads.com/book/show/8315872-treachery-in-death,"Treachery in Death (In Death, #32)",J.D. Robb,4.44,"27,600",2011,159,crime
48323,https://www.goodreads.com/book/show/48323.Death_in_a_Strange_Country,"Death in a Strange Country (Commissario Brunetti, #2)",Donna Leon,3.91,"13,228",1993,159,crime
425124,https://www.goodreads.com/book/show/425124.Sacred,"Sacred (Kenzie & Gennaro, #3)",Dennis Lehane,3.94,"20,334",1997,159,crime
419083,https://www.goodreads.com/book/show/419083.Killing_Pablo,Killing Pablo: The Hunt for the World's Greatest Outlaw (Paperback),Mark Bowden,3.97,"16,249",2001,159,crime
40539807-the-wolf-and-the-watchman,https://www.goodreads.com/book/show/40539807-the-wolf-and-the-watchman,The Wolf and the Watchman (Hardcover),Niklas Natt och Dag,3.87,"13,760",2017,158,crime
