,book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre,num_likes,rating_num_like,weighted_review_score
134,37781,https://www.goodreads.com/book/show/37781.Things_Fall_Apart,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,3.71,"316,879",1958,6150,fiction,5176,20726.0,4.0042503863987635
135,6867,https://www.goodreads.com/book/show/6867.Atonement,Atonement (Paperback),Ian McEwan,3.91,"473,414",2001,6085,fiction,3989,16025.0,4.01729756831286
136,662,https://www.goodreads.com/book/show/662.Atlas_Shrugged,Atlas Shrugged (Paperback),Ayn Rand,3.69,"370,247",1957,6014,fiction,11644,27056.0,2.3236001374098247
137,149267,https://www.goodreads.com/book/show/149267.The_Stand,The Stand (Hardcover),Stephen King,4.33,"680,007",1978,6005,fiction,9424,42460.0,4.505517826825128
138,5043,https://www.goodreads.com/book/show/5043.The_Pillars_of_the_Earth,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,4.32,"695,296",1989,5989,fiction,11296,38605.0,3.417581444759207
139,49628,https://www.goodreads.com/book/show/49628.Cloud_Atlas,Cloud Atlas (Paperback),David Mitchell,3.99,"236,504",2004,5976,fiction,8373,33479.0,3.9984473904215934
140,21787,https://www.goodreads.com/book/show/21787.The_Princess_Bride,The Princess Bride (Paperback),William Goldman,4.25,"834,844",1973,5956,fiction,6647,28546.0,4.294568978486535
141,40604658-jurassic-park,https://www.goodreads.com/book/show/40604658-jurassic-park,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,4.06,"855,717",1990,5947,fiction,5218,21930.0,4.2027596780375625
142,18693763-everything-i-never-told-you,https://www.goodreads.com/book/show/18693763-everything-i-never-told-you,Everything I Never Told You (Hardcover),Celeste Ng,3.86,"416,876",2014,5935,fiction,13046,46445.0,3.560095048290664
143,24280,https://www.goodreads.com/book/show/24280.Les_Mis_rables,Les Misérables (Mass Market Paperback),Victor Hugo,4.18,"727,445",1862,5907,fiction,7934,35780.0,4.509705066801109
144,51791252-the-vanishing-half,https://www.goodreads.com/book/show/51791252-the-vanishing-half,The Vanishing Half (Hardcover),Brit Bennett,4.21,"476,153",2020,5890,fiction,19571,82110.0,4.1954933319707735
145,231804,https://www.goodreads.com/book/show/231804.The_Outsiders,The Outsiders (Mass Market Paperback),S.E. Hinton,4.1,"1,065,389",1967,5841,fiction,7444,28137.0,3.7798226759806557
146,16181775-the-rosie-project,https://www.goodreads.com/book/show/16181775-the-rosie-project,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,4.01,"494,875",2013,5840,fiction,7419,28748.0,3.8749157568405446
147,4588,https://www.goodreads.com/book/show/4588.Extremely_Loud_Incredibly_Close,Extremely Loud & Incredibly Close (Paperback),Jonathan Safran Foer,3.96,"405,291",2005,5824,fiction,5767,19129.0,3.3169758973469743
148,1381,https://www.goodreads.com/book/show/1381.The_Odyssey,The Odyssey (Paperback),Homer,3.78,"929,758",-800,5806,fiction,6853,30188.0,4.405078067999416
149,34066798-a-gentleman-in-moscow,https://www.goodreads.com/book/show/34066798-a-gentleman-in-moscow,A Gentleman in Moscow (Paperback),Amor Towles,4.32,"382,359",2016,5797,fiction,15421,70213.0,4.553076972958952
150,18405,https://www.goodreads.com/book/show/18405.Gone_with_the_Wind,Gone with the Wind (Mass Market Paperback),Margaret Mitchell,4.3,"1,135,723",1936,5794,fiction,12842,54885.0,4.273866998909827
151,2998,https://www.goodreads.com/book/show/2998.The_Secret_Garden,The Secret Garden (Hardcover),Frances Hodgson Burnett,4.13,"996,751",1910,5745,fiction,5977,25414.0,4.251965869165133
152,28921,https://www.goodreads.com/book/show/28921.The_Remains_of_the_Day,The Remains of the Day (Paperback),Kazuo Ishiguro,4.13,"232,939",1989,5733,fiction,7564,36383.0,4.810021152829191
153,33516773-big-little-lies,https://www.goodreads.com/book/show/33516773-big-little-lies,Big Little Lies (Paperback),Liane Moriarty,4.28,"846,554",2014,5721,fiction,12081,48700.0,4.031123251386474
154,13497,https://www.goodreads.com/book/show/13497.A_Feast_for_Crows,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,4.14,"668,904",2005,5714,fiction,7499,27176.0,3.6239498599813307
155,3876,https://www.goodreads.com/book/show/3876.The_Sun_Also_Rises,The Sun Also Rises (Paperback),Ernest Hemingway,3.81,"386,738",1926,5713,fiction,6354,20703.0,3.258262511803588
156,62291,https://www.goodreads.com/book/show/62291.A_Storm_of_Swords,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,4.53,"705,385",2000,5696,fiction,5549,26749.0,4.820508199675618
157,76620,https://www.goodreads.com/book/show/76620.Watership_Down,"Watership Down (Watership Down, #1)",Richard  Adams,4.06,"456,150",1972,5673,fiction,9387,42985.0,4.579205283903271
158,37442,https://www.goodreads.com/book/show/37442.Wicked,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,3.54,"586,975",1995,5626,fiction,3823,7200.0,1.8833376929113261
159,2156,https://www.goodreads.com/book/show/2156.Persuasion,Persuasion (Paperback),Jane Austen,4.14,"574,380",1817,5617,fiction,9825,43266.0,4.403664122137404
160,30555488-the-underground-railroad,https://www.goodreads.com/book/show/30555488-the-underground-railroad,The Underground Railroad (Hardcover),Colson Whitehead,4.04,"342,826",2016,5573,fiction,10654,33969.0,3.1883799511920405
161,8127,https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,4.27,"822,377",1908,5562,fiction,9763,44922.0,4.601249615896753
162,297673,https://www.goodreads.com/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao,The Brief Wondrous Life of Oscar Wao (Hardcover),Junot Díaz,3.89,"245,389",2007,5517,fiction,5165,17187.0,3.3275895450145208
163,10644930-11-22-63,https://www.goodreads.com/book/show/10644930-11-22-63,11/22/63 (Hardcover),Stephen King,4.3,"472,959",2011,5482,fiction,15532,67827.0,4.366919907288179
164,10964,https://www.goodreads.com/book/show/10964.Outlander,"Outlander (Outlander, #1)",Diana Gabaldon,4.23,"914,050",1991,5455,fiction,23208,71770.0,3.0924681144432955
165,49041,https://www.goodreads.com/book/show/49041.New_Moon,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,3.56,"1,628,736",2006,5445,fiction,6369,13840.0,2.173025592714712
166,21853621-the-nightingale,https://www.goodreads.com/book/show/21853621-the-nightingale,The Nightingale (Hardcover),Kristin Hannah,4.57,"869,496",2015,5427,fiction,17853,63775.0,3.5722287570716404
167,70401,https://www.goodreads.com/book/show/70401.On_the_Road,On the Road (Paperback),Jack Kerouac,3.62,"375,322",1957,5401,fiction,6897,17357.0,2.516601420907641
168,14497,https://www.goodreads.com/book/show/14497.Neverwhere,"Neverwhere (London Below, #1)",Neil Gaiman,4.16,"470,597",1996,5367,fiction,8190,32087.0,3.9178266178266177
169,32620332-the-seven-husbands-of-evelyn-hugo,https://www.goodreads.com/book/show/32620332-the-seven-husbands-of-evelyn-hugo,The Seven Husbands of Evelyn Hugo (Hardcover),Taylor Jenkins Reid,4.45,"622,448",2017,5360,fiction,27146,124068.0,4.5703971119133575
170,13623848-the-song-of-achilles,https://www.goodreads.com/book/show/13623848-the-song-of-achilles,The Song of Achilles (Paperback),Madeline Miller,4.41,"555,571",2011,5350,fiction,30425,137828.0,4.530090386195563
171,18045891-sharp-objects,https://www.goodreads.com/book/show/18045891-sharp-objects,Sharp Objects (Paperback),Gillian Flynn,3.99,"801,741",2006,5333,fiction,12722,46564.0,3.6601163339097624
172,17212231-inferno,https://www.goodreads.com/book/show/17212231-inferno,"Inferno (Robert Langdon, #4)",Dan Brown,3.86,"512,805",2013,5305,fiction,7690,22669.0,2.947854356306892
173,656,https://www.goodreads.com/book/show/656.War_and_Peace,War and Peace (Paperback),Leo Tolstoy,4.13,"289,577",1869,5302,fiction,11820,51414.0,4.349746192893401
174,99561,https://www.goodreads.com/book/show/99561.Looking_for_Alaska,Looking for Alaska (Paperback),John Green,4.0,"1,274,452",2005,5290,fiction,11657,31122.0,2.6698121300506132
175,14891,https://www.goodreads.com/book/show/14891.A_Tree_Grows_in_Brooklyn,A Tree Grows in Brooklyn (Paperback),Betty  Smith,4.28,"414,400",1943,5280,fiction,4811,21549.0,4.47911037206402
176,22822858-a-little-life,https://www.goodreads.com/book/show/22822858-a-little-life,A Little Life (Hardcover),Hanya Yanagihara,4.31,"300,389",2015,5277,fiction,42870,139584.0,3.2559832050384885
177,9777,https://www.goodreads.com/book/show/9777.The_God_of_Small_Things,The God of Small Things (Hardcover),Arundhati Roy,3.95,"265,097",1997,5272,fiction,7851,28139.0,3.584129410266208
178,3431,https://www.goodreads.com/book/show/3431.The_Five_People_You_Meet_in_Heaven,The Five People You Meet in Heaven (Paperback),Mitch Albom,3.95,"625,023",2003,5238,fiction,3426,11904.0,3.4746059544658494
179,117833,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita,The Master and Margarita (Paperback),Mikhail Bulgakov,4.28,"277,503",1967,5234,fiction,11141,49075.0,4.4049008168028
180,24178,https://www.goodreads.com/book/show/24178.Charlotte_s_Web,Charlotte's Web (Paperback),E.B. White,4.18,"1,568,559",1952,5196,fiction,4455,19545.0,4.3872053872053876
181,28187,https://www.goodreads.com/book/show/28187.The_Lightning_Thief,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,4.27,"2,301,799",2005,5149,fiction,16339,69528.0,4.255339984087153
182,8908,https://www.goodreads.com/book/show/8908.World_War_Z,World War Z: An Oral History of the Zombie War (Hardcover),Max Brooks,4.01,"479,349",2006,5141,fiction,6075,21032.0,3.4620576131687244
183,119073,https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose,The Name of the Rose (Paperback),Umberto Eco,4.13,"330,042",1980,5083,fiction,7269,25410.0,3.495666529096162
184,9460487-miss-peregrine-s-home-for-peculiar-children,https://www.goodreads.com/book/show/9460487-miss-peregrine-s-home-for-peculiar-children,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,3.91,"1,096,970",2011,5075,fiction,12518,37757.0,3.0162166480268415
185,310612,https://www.goodreads.com/book/show/310612.A_Confederacy_of_Dunces,A Confederacy of Dunces (Paperback),John Kennedy Toole,3.88,"248,100",1980,5074,fiction,6187,20975.0,3.390172943268143
186,13538873-mr-penumbra-s-24-hour-bookstore,https://www.goodreads.com/book/show/13538873-mr-penumbra-s-24-hour-bookstore,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,3.73,"189,116",2012,5036,fiction,5961,18979.0,3.1838617681597046
187,853510,https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,4.18,"460,222",1934,5000,fiction,9574,41757.0,4.361499895550449
188,295,https://www.goodreads.com/book/show/295.Treasure_Island,Treasure Island (Hardcover),Robert Louis Stevenson,3.84,"435,649",1883,4977,fiction,6133,23962.0,3.9070601663133866
189,186074,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,4.51,"805,308",2007,4965,fiction,26727,108616.0,4.063905414000823
190,3153910-the-art-of-racing-in-the-rain,https://www.goodreads.com/book/show/3153910-the-art-of-racing-in-the-rain,The Art of Racing in the Rain (Hardcover),Garth Stein,4.21,"475,843",2008,4957,fiction,5309,19921.0,3.752307402524016
191,1162543,https://www.goodreads.com/book/show/1162543.Breaking_Dawn,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,3.71,"1,460,713",2008,4936,fiction,8133,14249.0,1.7519980327062585
192,16085481-crazy-rich-asians,https://www.goodreads.com/book/show/16085481-crazy-rich-asians,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,3.87,"395,779",2013,4904,fiction,8181,28350.0,3.4653465346534653
193,2122,https://www.goodreads.com/book/show/2122.The_Fountainhead,The Fountainhead (Mass Market Paperback),Ayn Rand,3.87,"308,327",1943,4900,fiction,6019,15321.0,2.5454394417677353
194,27071490-homegoing,https://www.goodreads.com/book/show/27071490-homegoing,Homegoing (Hardcover),Yaa Gyasi,4.46,"239,131",2016,4877,fiction,11434,49483.0,4.327706839251356
195,11275,https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle,The Wind-Up Bird Chronicle (Paperback),Haruki Murakami,4.15,"240,443",1994,4868,fiction,9323,32471.0,3.482891773034431
196,17690,https://www.goodreads.com/book/show/17690.The_Trial,The Trial (Paperback),Franz Kafka,3.95,"264,633",1925,4862,fiction,6125,25369.0,4.141877551020408
197,3836,https://www.goodreads.com/book/show/3836.Don_Quixote,Don Quixote (Paperback),Miguel de Cervantes Saavedra,3.88,"233,272",1615,4852,fiction,5407,23387.0,4.325319030885889
198,1852,https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild,The Call of the Wild (Mass Market Paperback),Jack London,3.88,"374,003",1903,4840,fiction,4034,17106.0,4.240456122954884
199,355697,https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front,All Quiet on the Western Front (Mass Market Paperback),Erich Maria Remarque,4.0,"381,136",1929,4837,fiction,5757,26854.0,4.664582247698454
200,13497818-the-casual-vacancy,https://www.goodreads.com/book/show/13497818-the-casual-vacancy,The Casual Vacancy (Hardcover),J.K. Rowling,3.31,"320,727",2012,4824,fiction,10333,28158.0,2.7250556469563536
201,10799,https://www.goodreads.com/book/show/10799.A_Farewell_to_Arms,A Farewell to Arms (Paperback),Ernest Hemingway,3.81,"282,726",1929,4782,fiction,4672,15068.0,3.225171232876712
202,830502,https://www.goodreads.com/book/show/830502.It,It (Paperback),Stephen King,4.24,"907,040",1986,4782,fiction,13503,54699.0,4.050877582759386
203,29056083-harry-potter-and-the-cursed-child,https://www.goodreads.com/book/show/29056083-harry-potter-and-the-cursed-child,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",John Tiffany,3.56,"817,431",2016,4779,fiction,29210,72584.0,2.4849024306744267
204,11735983-insurgent,https://www.goodreads.com/book/show/11735983-insurgent,"Insurgent (Divergent, #2)",Veronica Roth,4.0,"1,296,303",2012,4767,fiction,8602,27566.0,3.20460358056266
205,11735983-insurgent,https://www.goodreads.com/book/show/11735983-insurgent,"Insurgent (Divergent, #2)",Veronica Roth,4.0,"1,296,303",2012,4767,fiction,8602,27566.0,3.20460358056266
206,10664113-a-dance-with-dragons,https://www.goodreads.com/book/show/10664113-a-dance-with-dragons,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,4.31,"595,635",2011,4767,fiction,10971,36260.0,3.3050770212378087
207,227443,https://www.goodreads.com/book/show/227443.Bridget_Jones_s_Diary,"Bridget Jones's Diary (Bridget Jones, #1)",Helen Fielding,3.79,"916,056",1996,4759,fiction,2682,8248.0,3.075316927665921
208,10357575-1q84,https://www.goodreads.com/book/show/10357575-1q84,1Q84 (1Q84 #1-3),Haruki Murakami,3.92,"231,901",2009,4729,fiction,12393,39005.0,3.1473412410231583
209,3985,https://www.goodreads.com/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay,The Amazing Adventures of Kavalier & Clay (Paperback),Michael Chabon,4.17,"192,071",2000,4727,fiction,4039,13629.0,3.3743500866551126
210,24213,https://www.goodreads.com/book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass,Alice's Adventures in Wonderland / Through the Looking-Glass (Paperback),Lewis Carroll,4.06,"500,728",1871,4722,fiction,3574,14765.0,4.131225517627309
211,1420,https://www.goodreads.com/book/show/1420.Hamlet,Hamlet (Paperback),William Shakespeare,4.03,"801,074",1601,4712,fiction,7797,36171.0,4.639091958445556
212,2213661,https://www.goodreads.com/book/show/2213661.The_Graveyard_Book,The Graveyard Book (Hardcover),Neil Gaiman,4.13,"485,338",2008,4684,fiction,10985,49263.0,4.48456986800182
213,40440,https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale,The Thirteenth Tale (Hardcover),Diane Setterfield,3.96,"296,769",2006,4672,fiction,6408,25165.0,3.927122347066167
214,51496,https://www.goodreads.com/book/show/51496.Dr_Jekyll_and_Mr_Hyde,Dr. Jekyll and Mr. Hyde (Paperback),Robert Louis Stevenson,3.83,"441,856",1886,4663,fiction,6378,26087.0,4.090153653182816
215,36402034-do-androids-dream-of-electric-sheep,https://www.goodreads.com/book/show/36402034-do-androids-dream-of-electric-sheep,Do Androids Dream of Electric Sheep? (Kindle Edition),Philip K. Dick,4.08,"387,869",1968,4650,fiction,4643,18365.0,3.9554167564074953
216,4473,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,A Prayer for Owen Meany (Paperback),John Irving,4.23,"297,688",1989,4646,fiction,3793,16140.0,4.255206960189823
217,24817626-go-set-a-watchman,https://www.goodreads.com/book/show/24817626-go-set-a-watchman,Go Set a Watchman (To Kill a Mockingbird),Harper Lee,3.32,"249,716",2015,4633,fiction,9488,23817.0,2.510223440134907
218,34051011-pachinko,https://www.goodreads.com/book/show/34051011-pachinko,Pachinko (Kindle Edition),Min Jin Lee,4.28,"283,950",2017,4623,fiction,13436,54463.0,4.053512950282823
219,14942,https://www.goodreads.com/book/show/14942.Mrs_Dalloway,Mrs. Dalloway (Hardcover),Virginia Woolf,3.79,"248,752",1925,4622,fiction,8502,36357.0,4.276287932251235
220,4980,https://www.goodreads.com/book/show/4980.Breakfast_of_Champions,Breakfast of Champions (Paperback),Kurt Vonnegut Jr.,4.07,"238,467",1973,4559,fiction,4096,15466.0,3.77587890625
221,53799686-anxious-people,https://www.goodreads.com/book/show/53799686-anxious-people,Anxious People (Paperback),Fredrik Backman,4.22,"314,121",2019,4513,fiction,15191,63565.0,4.184385491409387
222,40097951-the-silent-patient,https://www.goodreads.com/book/show/40097951-the-silent-patient,The Silent Patient (Hardcover),Alex Michaelides,4.12,"837,182",2019,4512,fiction,27127,92424.0,3.4070851918752534
223,38709,https://www.goodreads.com/book/show/38709.Holes,"Holes (Holes, #1)",Louis Sachar,3.98,"1,057,806",1998,4507,fiction,2521,10450.0,4.145180483934946
224,11125,https://www.goodreads.com/book/show/11125.Digital_Fortress,Digital Fortress (Paperback),Dan Brown,3.68,"595,634",1998,4476,fiction,2683,9961.0,3.7126351099515467
225,40597810-daisy-jones-the-six,https://www.goodreads.com/book/show/40597810-daisy-jones-the-six,Daisy Jones & The Six (Hardcover),Taylor Jenkins Reid,4.22,"448,188",2019,4405,fiction,27675,113531.0,4.1022944896115625
226,976,https://www.goodreads.com/book/show/976.Deception_Point,Deception Point (Mass Market Paperback),Dan Brown,3.73,"632,418",2001,4394,fiction,2868,10204.0,3.5578800557880057
227,33590210-an-american-marriage,https://www.goodreads.com/book/show/33590210-an-american-marriage,An American Marriage (Hardcover),Tayari Jones,3.95,"307,014",2018,4393,fiction,13893,52884.0,3.8065212697041675
228,5886881-dark-places,https://www.goodreads.com/book/show/5886881-dark-places,Dark Places (Hardcover),Gillian Flynn,3.93,"651,020",2009,4380,fiction,8669,35522.0,4.097589110624063
